,Unnamed: 0,sst2_id,ids,tokens_input,tokens_input_ids,tokens_merged,attention,label,rationale_binary
167,167,49838,"[0, 9226, 8372, 2156, 33709, 921, 1569, 2156, 24795, 30, 1236, 1168, 1872, 9, 3495, 930, 2156, 1256, 203, 1239, 317, 11, 18631, 261, 128, 29, 655, 12, 11018, 2650, 28341, 480, 8, 24, 128, 29, 10, 6430, 7, 5, 3390, 2156, 8, 7, 69, 34906, 736, 2156, 14, 5, 3251, 16, 215, 10, 31294, 2787, 65, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['this', 'odd,', 'poetic', 'road', 'movie,', 'spiked', 'by', 'jolts', 'of', 'pop', 'music,', 'pretty', 'much', 'takes', 'place', 'in', ""morton's"", 'ever-watchful', 'gaze', '--', 'and', ""it's"", 'a', 'tribute', 'to', 'the', 'actress,', 'and', 'to', 'her', 'inventive', 'director,', 'that', 'the', 'journey', 'is', 'such', 'a', 'mesmerizing', 'one']","[0, 9226, 8372, 2156, 33709, 921, 1569, 2156, 24795, 30, 1236, 1168, 1872, 9, 3495, 930, 2156, 1256, 203, 1239, 317, 11, 18631, 261, 128, 29, 655, 12, 11018, 2650, 28341, 480, 8, 24, 128, 29, 10, 6430, 7, 5, 3390, 2156, 8, 7, 69, 34906, 736, 2156, 14, 5, 3251, 16, 215, 10, 31294, 2787, 65, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['this', 'odd,', 'poetic', 'road', 'movie,', 'spiked', 'by', 'jolts', 'of', 'pop', 'music,', 'pretty', 'much', 'takes', 'place', 'in', ""morton's"", 'ever-watchful', 'gaze', '--', 'and', ""it's"", 'a', 'tribute', 'to', 'the', 'actress,', 'and', 'to', 'her', 'inventive', 'director,', 'that', 'the', 'journey', 'is', 'such', 'a', 'mesmerizing', 'one']","[1.2787407109230018, 1.5012950783126202, 1.0299553424775778, 1.2903303052699675, 1.078306430970302, 1.2893647223407054, 1.1267686258826248, 1.7800283459802915, 1.2369681591170787, 0.9733333525034575, 1.178255942125838, 1.1822701690050264, 1.0143025918559296, 1.1440269905176066, 1.1119880108934892, 1.1704466303158583, 1.1036713321795095, 0.895022247703367, 1.2454066392059489, 1.0877622434622658, 1.275135155969489, 1.7800569253600527, 1.056545749443165, 1.135511283332457, 0.9972229403938634, 1.0293124944238605, 0.9805935535888887, 1.50115328523263, 1.0301821712200658, 1.429440955513603, 1.1224667465833893, 1.0924833364224904, 1.0644607681249778, 1.0778395581243783, 0.9688272335610868, 0.9764405030165884, 1.5218957920059464, 2.282747835514931, 1.0662509059757344, 1.3825096286643088]",positive,"[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]"
168,168,50066,"[0, 9226, 16, 65, 9, 5, 934, 17534, 2963, 9, 5, 76, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['this', 'is', 'one', 'of', 'the', 'biggest', 'disappointments', 'of', 'the', 'year.']","[0, 9226, 16, 65, 9, 5, 934, 17534, 2963, 9, 5, 76, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['this', 'is', 'one', 'of', 'the', 'biggest', 'disappointments', 'of', 'the', 'year.']","[3.1686880911994324, 2.0895437329962827, 1.875227138445707, 2.2045509741553815, 2.0390350835463695, 2.5391904190556467, 3.713989080727902, 2.971430701316107, 2.6260980057295518, 2.5002510059057044]",negative,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
169,169,50159,"[0, 627, 822, 16, 98, 1099, 24, 473, 295, 75, 1477, 2115, 5, 676, 9, 19311, 23, 10, 15818, 2441, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['the', 'film', 'is', 'so', 'bad', 'it', ""doesn't"", 'improve', 'upon', 'the', 'experience', 'of', 'staring', 'at', 'a', 'blank', 'screen.']","[0, 627, 822, 16, 98, 1099, 24, 473, 295, 75, 1477, 2115, 5, 676, 9, 19311, 23, 10, 15818, 2441, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['the', 'film', 'is', 'so', 'bad', 'it', ""doesn't"", 'improve', 'upon', 'the', 'experience', 'of', 'staring', 'at', 'a', 'blank', 'screen.']","[2.087939714207889, 2.3886979964295927, 1.5541835765814513, 1.6226293739257058, 1.6978410805552333, 1.6248827625534683, 1.4481547747039236, 2.093246681548556, 1.8757001929611177, 2.855799898057433, 2.2941749930965805, 1.7147224648901813, 1.9955546552888908, 1.6803727691344148, 2.505703878803295, 1.9762876955869693, 1.7395686258742011]",negative,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0]"
170,170,50242,"[0, 627, 23110, 9, 209, 82, 3374, 95, 277, 32098, 16235, 5580, 20286, 2156, 7, 28, 13056, 8, 9885, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['the', 'misery', 'of', 'these', 'people', 'becomes', 'just', 'another', 'voyeuristic', 'spectacle,', 'to', 'be', 'consumed', 'and', 'forgotten.']","[0, 627, 23110, 9, 209, 82, 3374, 95, 277, 32098, 16235, 5580, 20286, 2156, 7, 28, 13056, 8, 9885, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['the', 'misery', 'of', 'these', 'people', 'becomes', 'just', 'another', 'voyeuristic', 'spectacle,', 'to', 'be', 'consumed', 'and', 'forgotten.']","[1.9645273384956143, 2.5196223813972596, 1.6123565312945003, 1.7882170862095634, 1.7245284860400003, 1.9681120666590866, 1.5075959466502935, 1.8502085873287546, 3.375023349691054, 3.9725598674690596, 1.872761206337151, 2.2840416280178726, 1.7667178566195083, 3.6720584150402207, 1.49134542897198]",negative,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]"
171,171,50443,"[0, 23085, 1523, 2710, 9, 31264, 293, 23, 2210, 2356, 2156, 53, 89, 32, 117, 4133, 9, 295, 2161, 16444, 2156, 98, 1386, 5, 736, 12419, 201, 7, 41, 4374, 1672, 1368, 20305, 642, 20305, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['cox', 'offers', 'plenty', 'of', 'glimpses', 'at', 'existing', 'photos,', 'but', 'there', 'are', 'no', 'movies', 'of', 'nijinsky,', 'so', 'instead', 'the', 'director', 'treats', 'us', 'to', 'an', 'aimless', 'hodgepodge']","[0, 23085, 1523, 2710, 9, 31264, 293, 23, 2210, 2356, 2156, 53, 89, 32, 117, 4133, 9, 295, 2161, 16444, 2156, 98, 1386, 5, 736, 12419, 201, 7, 41, 4374, 1672, 1368, 20305, 642, 20305, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['cox', 'offers', 'plenty', 'of', 'glimpses', 'at', 'existing', 'photos,', 'but', 'there', 'are', 'no', 'movies', 'of', 'nijinsky,', 'so', 'instead', 'the', 'director', 'treats', 'us', 'to', 'an', 'aimless', 'hodgepodge']","[2.7256634186598285, 1.6204988135093028, 1.5585444018027639, 1.2075295090175548, 1.657809942712816, 1.232914552472078, 1.5990363310799705, 1.365896073640304, 1.5278852850663558, 1.4696117163807494, 1.4613341139547413, 1.1578274718633024, 1.3119434401539571, 1.386392394549001, 1.643727294668896, 1.3211673089581273, 1.537318615897471, 1.9111705524679607, 2.634112140701834, 1.440274312569339, 1.4631302707167861, 1.4856992615972346, 1.3903145704430202, 1.6181732611575637, 1.7889675370542235]",negative,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1]"
172,172,50480,"[0, 415, 7004, 728, 24, 95, 992, 1033, 552, 19, 31495, 2389, 8, 20310, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['at', '78', 'minutes', 'it', 'just', 'zings', 'along', 'with', 'vibrance', 'and', 'warmth.']","[0, 415, 7004, 728, 24, 95, 992, 1033, 552, 19, 31495, 2389, 8, 20310, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['at', '78', 'minutes', 'it', 'just', 'zings', 'along', 'with', 'vibrance', 'and', 'warmth.']","[2.626988688591954, 2.512731075992665, 2.3735512242335544, 2.0705403843176073, 1.7175765692558833, 2.495261614629244, 2.018047125753558, 2.037412076897548, 2.5947954538944145, 4.365895607434872, 2.559125985356417]",positive,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
173,173,50759,"[0, 1409, 5, 86, 24, 128, 29, 626, 19, 201, 2156, 13235, 102, 295, 2456, 128, 29, 92, 1569, 34, 63, 2437, 821, 25196, 19, 5, 13213, 9, 6953, 2156, 9, 519, 57, 31971, 11, 10, 1093, 2040, 129, 7, 465, 14, 1050, 2574, 16, 1256, 203, 5, 276, 70, 81, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['by', 'the', 'time', ""it's"", 'done', 'with', 'us,', 'mira', ""nair's"", 'new', 'movie', 'has', 'its', 'audience', 'giddy', 'with', 'the', 'delight', 'of', 'discovery,', 'of', 'having', 'been', 'immersed', 'in', 'a', 'foreign', 'culture', 'only', 'to', 'find', 'that', 'human', 'nature', 'is', 'pretty', 'much', 'the', 'same', 'all', 'over.']","[0, 1409, 5, 86, 24, 128, 29, 626, 19, 201, 2156, 13235, 102, 295, 2456, 128, 29, 92, 1569, 34, 63, 2437, 821, 25196, 19, 5, 13213, 9, 6953, 2156, 9, 519, 57, 31971, 11, 10, 1093, 2040, 129, 7, 465, 14, 1050, 2574, 16, 1256, 203, 5, 276, 70, 81, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['...', 'by', 'the', 'time', ""it's"", 'done', 'with', 'us,', 'mira', ""nair's"", 'new', 'movie', 'has', 'its', 'audience', 'giddy', 'with', 'the', 'delight', 'of', 'discovery,', 'of', 'having', 'been', 'immersed', 'in', 'a', 'foreign', 'culture', 'only', 'to', 'find', 'that', 'human', 'nature', 'is', 'pretty', 'much', 'the', 'same', 'all', 'over.']","[0, 1.5492526559437299, 1.0603804969300459, 1.0896929687776804, 1.1672825549015937, 1.3189416974330912, 1.117754348491513, 1.1174052819103804, 1.355233177669585, 1.2668429238937962, 1.4672141433763874, 2.3128498666756636, 1.3003120526371066, 1.288604719620337, 1.317654150116628, 1.2679740793974827, 1.1575362672530534, 1.1454022056871813, 1.5036675024652826, 1.2760810553599975, 1.1912148488824563, 1.4397638234485375, 1.053194836513658, 1.4194065028214797, 1.184006151608213, 0.9884217980293352, 1.698867817831085, 1.0154325679409022, 1.5608152085406903, 1.4003424832554718, 1.204980155861712, 1.1818210585303108, 0.9522897655848391, 1.4877655076788956, 1.1297380118580618, 1.0330269817409097, 1.265757540450474, 1.3208499549669992, 1.1381998610423385, 2.7508423476597583, 1.1438530568631016, 1.3781153782396538]",positive,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1]"
174,174,50929,"[0, 571, 366, 1527, 6670, 10, 44079, 7790, 9669, 2048, 2156, 10, 664, 313, 1060, 4406, 36414, 16, 23, 5, 182, 9749, 9, 39, 31515, 2156, 1403, 12, 298, 1295, 2156, 1403, 12, 37808, 2088, 1319, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['gosling', 'creates', 'a', 'staggeringly', 'compelling', 'character,', 'a', 'young', 'man', 'whose', 'sharp', 'intellect', 'is', 'at', 'the', 'very', 'root', 'of', 'his', 'contradictory,', 'self-hating,', 'self-destructive', 'ways']","[0, 571, 366, 1527, 6670, 10, 44079, 7790, 9669, 2048, 2156, 10, 664, 313, 1060, 4406, 36414, 16, 23, 5, 182, 9749, 9, 39, 31515, 2156, 1403, 12, 298, 1295, 2156, 1403, 12, 37808, 2088, 1319, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['gosling', 'creates', 'a', 'staggeringly', 'compelling', 'character,', 'a', 'young', 'man', 'whose', 'sharp', 'intellect', 'is', 'at', 'the', 'very', 'root', 'of', 'his', 'contradictory,', 'self-hating,', 'self-destructive', 'ways']","[1.3156350356965545, 1.5359626149978847, 1.2914318382839125, 1.6568907640305324, 1.2939423132114904, 2.031706477801869, 1.5352486362797844, 1.9010406184727402, 1.664379128340846, 1.5153856117074629, 1.3280628924418305, 1.2773480730009092, 1.4241709049053237, 1.6740123883159987, 1.437236278432594, 1.7999706620029967, 1.323599249882362, 1.6126750763999622, 1.2846757475320802, 1.0415116796780741, 1.9838030432865341, 1.238669630134541, 1.306262618102063]",positive,"[0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
175,175,50989,"[0, 119, 43874, 7, 705, 7, 10, 822, 59, 10, 284, 128, 29, 5823, 1827, 301, 3501, 15, 5, 1423, 6502, 1173, 1289, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['mazel', 'tov', 'to', 'a', 'film', 'about', 'a', ""family's"", 'joyous', 'life', 'acting', 'on', 'the', 'yiddish', 'stage.']","[0, 119, 43874, 7, 705, 7, 10, 822, 59, 10, 284, 128, 29, 5823, 1827, 301, 3501, 15, 5, 1423, 6502, 1173, 1289, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['mazel', 'tov', 'to', 'a', 'film', 'about', 'a', ""family's"", 'joyous', 'life', 'acting', 'on', 'the', 'yiddish', 'stage.']","[1.6575102018719463, 4.958636498636482, 3.2200401071363105, 1.605958822572725, 2.845288135089648, 1.6869674233510341, 2.1670504682564045, 1.812038690183898, 1.8268790282156375, 2.0603290085617103, 2.2976047365367336, 1.6796313278485286, 1.8225855095254238, 1.7977904538833798, 1.4660699216667]",positive,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
176,176,51076,"[0, 281, 10, 1816, 12, 1794, 2580, 12, 19347, 8728, 5313, 2156, 20479, 1236, 3361, 2426, 11235, 25020, 22364, 2156, 18452, 8, 747, 14598, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['as', 'a', 'girl-meets-girl', 'romantic', 'comedy,', 'kissing', 'jessica', 'steinis', 'quirky,', 'charming', 'and', 'often', 'hilarious.']","[0, 281, 10, 1816, 12, 1794, 2580, 12, 19347, 8728, 5313, 2156, 20479, 1236, 3361, 2426, 11235, 25020, 22364, 2156, 18452, 8, 747, 14598, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['as', 'a', 'girl-meets-girl', 'romantic', 'comedy,', 'kissing', 'jessica', 'steinis', 'quirky,', 'charming', 'and', 'often', 'hilarious.']","[1.8849790145636847, 1.5420168413422939, 1.3084154443855307, 1.606148135642579, 1.5135923708841927, 1.5766440954140775, 1.6862508679997124, 1.8923261767584203, 1.6802942824214115, 2.0179752494704375, 1.622136068378392, 2.2019498835071505, 1.3563783861671677]",positive,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]"
