,Unnamed: 0,sst2_id,ids,tokens_input,tokens_input_ids,tokens_merged,attention,label,rationale_binary
140,140,43077,"[0, 24648, 5, 12123, 34, 70, 5, 27912, 4785, 9, 5, 1461, 2156, 5, 78, 822, 128, 29, 9869, 2342, 677, 6601, 16, 1613, 2156, 4209, 30, 5, 1654, 29310, 6601, 303, 11, 5, 22018, 990, 449, 6502, 324, 856, 36562, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['although', 'the', 'sequel', 'has', 'all', 'the', 'outward', 'elements', 'of', 'the', 'original,', 'the', 'first', ""film's"", 'lovely', 'flakiness', 'is', 'gone,', 'replaced', 'by', 'the', 'forced', 'funniness', 'found', 'in', 'the', 'dullest', 'kiddie', 'flicks.']","[0, 24648, 5, 12123, 34, 70, 5, 27912, 4785, 9, 5, 1461, 2156, 5, 78, 822, 128, 29, 9869, 2342, 677, 6601, 16, 1613, 2156, 4209, 30, 5, 1654, 29310, 6601, 303, 11, 5, 22018, 990, 449, 6502, 324, 856, 36562, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['although', 'the', 'sequel', 'has', 'all', 'the', 'outward', 'elements', 'of', 'the', 'original,', 'the', 'first', ""film's"", 'lovely', 'flakiness', 'is', 'gone,', 'replaced', 'by', 'the', 'forced', 'funniness', 'found', 'in', 'the', 'dullest', 'kiddie', 'flicks.']","[1.7647388922293064, 1.65595177421451, 1.7040041114529796, 1.419412196199544, 1.4243842738164028, 1.771152888832847, 1.53226621107558, 1.7852393145597865, 2.443565013704142, 2.0271843947487422, 1.6591707479539393, 1.6480343329504434, 1.685327671013029, 1.433022493039425, 1.4663467596013178, 1.4495047222746114, 1.6706733192560868, 1.4288305540092994, 1.5557651266544974, 1.503019746732197, 2.0286574674343605, 1.4276453547791, 1.4298659031890384, 1.4097164128223436, 1.4108993409451445, 1.8314568001565925, 1.9279763075382095, 1.7173949049869293, 2.336732343642424]",negative,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1]"
141,141,43084,"[0, 462, 6998, 2156, 16529, 8, 2743, 9515, 40485, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['loud,', 'chaotic', 'and', 'largely', 'unfunny.']","[0, 462, 6998, 2156, 16529, 8, 2743, 9515, 40485, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['loud,', 'chaotic', 'and', 'largely', 'unfunny.']","[4.182528052193134, 6.626892241200984, 4.4102808797736985, 4.234069160196439, 5.201005763983021]",negative,"[0, 1, 0, 0, 0]"
142,142,43306,"[0, 405, 34, 1531, 19, 5, 41803, 9, 284, 301, 2156, 53, 24, 67, 12419, 5, 2087, 19, 10882, 1825, 8, 2098, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['it', 'has', 'fun', 'with', 'the', 'quirks', 'of', 'family', 'life,', 'but', 'it', 'also', 'treats', 'the', 'subject', 'with', 'fondness', 'and', 'respect']","[0, 405, 34, 1531, 19, 5, 41803, 9, 284, 301, 2156, 53, 24, 67, 12419, 5, 2087, 19, 10882, 1825, 8, 2098, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['it', 'has', 'fun', 'with', 'the', 'quirks', 'of', 'family', 'life,', 'but', 'it', 'also', 'treats', 'the', 'subject', 'with', 'fondness', 'and', 'respect']","[3.2651429146463427, 2.378423777913196, 2.763511243320877, 2.756269744481613, 3.100035361730973, 3.2190725464669216, 3.356710017667655, 2.7610936180850216, 2.4635234124720635, 2.9611747331213922, 2.583862715901202, 2.191866060231255, 2.2246963179303214, 3.091041956846166, 3.173406878290142, 2.1570406967697195, 3.0316677352681505, 2.4096494776864814, 3.085120809995302]",positive,"[1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
143,143,43407,"[0, 30303, 275, 9, 5, 76, 4230, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['another', 'best', 'of', 'the', 'year', 'selection']","[0, 30303, 275, 9, 5, 76, 4230, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['another', 'best', 'of', 'the', 'year', 'selection']","[8.440799141483533, 6.215908197828124, 7.20995632660875, 6.775983250374313, 4.441183087160398, 4.944158620718498]",positive,"[1, 0, 1, 0, 0, 0]"
144,144,43724,"[0, 3463, 21683, 5, 856, 6352, 9, 10, 2353, 1409, 14719, 42676, 4388, 8, 5, 36112, 8354, 9, 10, 1612, 1823, 705, 7060, 2478, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['exudes', 'the', 'fizz', 'of', 'a', 'busby', 'berkeley', 'musical', 'and', 'the', 'visceral', 'excitement', 'of', 'a', 'sports', 'extravaganza.']","[0, 3463, 21683, 5, 856, 6352, 9, 10, 2353, 1409, 14719, 42676, 4388, 8, 5, 36112, 8354, 9, 10, 1612, 1823, 705, 7060, 2478, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['exudes', 'the', 'fizz', 'of', 'a', 'busby', 'berkeley', 'musical', 'and', 'the', 'visceral', 'excitement', 'of', 'a', 'sports', 'extravaganza.']","[2.212581136712002, 3.093707316130906, 2.7839361450602103, 1.978177451734454, 2.190809905049748, 3.0140832180335506, 2.432140762121785, 2.207513625252522, 2.736906306520764, 3.6373110697193534, 4.869740579234704, 2.308844163475614, 2.49130959954992, 2.780927072115604, 1.8492768356427975, 2.3475106098239333]",positive,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
145,145,43764,"[0, 734, 10, 6197, 1902, 14, 128, 29, 25, 19666, 219, 25, 80, 12, 1208, 793, 2953, 8614, 1666, 5, 17504, 128, 40844, 2156, 5074, 7, 224, 2156, 58, 70, 81, 42, 45518, 542, 12, 36429, 12, 868, 12801, 695, 27785, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['...', 'a', 'plotline', ""that's"", 'as', 'lumpy', 'as', 'two-day', 'old', 'porridge...', 'the', ""filmmakers'paws,"", 'sad', 'to', 'say,', 'were', 'all', 'over', 'this', '``', 'un-bear-able', ""''"", 'project!']","[0, 734, 10, 6197, 1902, 14, 128, 29, 25, 19666, 219, 25, 80, 12, 1208, 793, 2953, 8614, 1666, 5, 17504, 128, 40844, 2156, 5074, 7, 224, 2156, 58, 70, 81, 42, 45518, 542, 12, 36429, 12, 868, 12801, 695, 27785, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['...', 'a', 'plotline', ""that's"", 'as', 'lumpy', 'as', 'two-day', 'old', 'porridge...', 'the', ""filmmakers'paws,"", 'sad', 'to', 'say,', 'were', 'all', 'over', 'this', ""``un-bear-able''"", 'project!']","[1.5537182493881276, 1.6062853234019951, 1.781287832803238, 1.4956714252917325, 1.8090385944218035, 1.5448107408226581, 1.8155837645345112, 1.9157420087716075, 2.002093438029685, 2.09294458272251, 1.8541999751345866, 1.3505712133295837, 1.6099987305354733, 1.512469818518725, 1.4909150261004165, 1.636157331495116, 1.4868914896143048, 1.8896072857416393, 2.7844508184724255, 5.720619111133409, 1.5678490443971957]",negative,
146,146,43901,"[0, 242, 4308, 12106, 2622, 8, 5486, 6608, 3744, 2156, 5, 411, 4388, 1530, 34774, 2072, 762, 6197, 3423, 88, 2289, 352, 4271, 17694, 9, 3366, 3341, 37695, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['elegantly', 'produced', 'and', 'expressively', 'performed,', 'the', 'six', 'musical', 'numbers', 'crystallize', 'key', 'plot', 'moments', 'into', 'minutely', 'detailed', 'wonders', 'of', 'dreamlike', 'ecstasy.']","[0, 242, 4308, 12106, 2622, 8, 5486, 6608, 3744, 2156, 5, 411, 4388, 1530, 34774, 2072, 762, 6197, 3423, 88, 2289, 352, 4271, 17694, 9, 3366, 3341, 37695, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['elegantly', 'produced', 'and', 'expressively', 'performed,', 'the', 'six', 'musical', 'numbers', 'crystallize', 'key', 'plot', 'moments', 'into', 'minutely', 'detailed', 'wonders', 'of', 'dreamlike', 'ecstasy.']","[2.375438763572879, 2.28026657790221, 2.5294729299732452, 1.6399300472594498, 2.2960695354047593, 1.7983839902161107, 2.14062664558118, 2.025071532299558, 2.6371770653073185, 3.9501106311217407, 2.0197941079236035, 2.0602092863368595, 1.8966887827121446, 2.3993112811069874, 1.8560437389683033, 1.70496333750116, 1.873125541180341, 1.8994894328022074, 2.110478928239797, 2.5166579071761332]",positive,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]"
147,147,43913,"[0, 734, 30, 5, 86, 24, 128, 29, 626, 19, 201, 2156, 13235, 102, 295, 2456, 128, 29, 92, 1569, 34, 63, 2437, 821, 25196, 19, 5, 13213, 9, 6953, 2156, 9, 519, 57, 31971, 11, 10, 1093, 2040, 129, 7, 465, 14, 1050, 2574, 16, 1256, 203, 5, 276, 70, 81, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['...', 'by', 'the', 'time', ""it's"", 'done', 'with', 'us,', 'mira', ""nair's"", 'new', 'movie', 'has', 'its', 'audience', 'giddy', 'with', 'the', 'delight', 'of', 'discovery,', 'of', 'having', 'been', 'immersed', 'in', 'a', 'foreign', 'culture', 'only', 'to', 'find', 'that', 'human', 'nature', 'is', 'pretty', 'much', 'the', 'same', 'all', 'over.']","[0, 734, 30, 5, 86, 24, 128, 29, 626, 19, 201, 2156, 13235, 102, 295, 2456, 128, 29, 92, 1569, 34, 63, 2437, 821, 25196, 19, 5, 13213, 9, 6953, 2156, 9, 519, 57, 31971, 11, 10, 1093, 2040, 129, 7, 465, 14, 1050, 2574, 16, 1256, 203, 5, 276, 70, 81, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['...', 'by', 'the', 'time', ""it's"", 'done', 'with', 'us,', 'mira', ""nair's"", 'new', 'movie', 'has', 'its', 'audience', 'giddy', 'with', 'the', 'delight', 'of', 'discovery,', 'of', 'having', 'been', 'immersed', 'in', 'a', 'foreign', 'culture', 'only', 'to', 'find', 'that', 'human', 'nature', 'is', 'pretty', 'much', 'the', 'same', 'all', 'over.']","[1.468263076595063, 1.5714449839745714, 1.5615469858102433, 1.196056680502305, 1.317799247263737, 1.3337420515308438, 1.5208848883365562, 1.3061602052184893, 1.6772792238430625, 1.350353183959607, 1.7989574715109147, 2.370751854685496, 1.346591832637989, 1.5005968555719138, 1.297381131011444, 1.2443033278376734, 1.4450175357956059, 1.2417655748997116, 1.4703422447393988, 1.3306692439752215, 1.3267163450731927, 1.4438532362757608, 1.1156402156994318, 1.240685051104503, 1.476250006079567, 1.6326448582676927, 1.4876438399146503, 1.710707958532675, 1.5105089356729584, 1.678095041910661, 1.6910423681949793, 1.3084351057252686, 1.2339474933444994, 1.3911034781154312, 1.5501648475690977, 1.4086341020313438, 1.395471323303748, 1.4311900504465431, 1.6425797573010765, 2.520335165816132, 1.3843242425548334, 1.4088189354375078]",positive,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
148,148,44255,"[0, 10669, 14, 24, 3374, 251, 8, 35138, 101, 10, 8171, 310, 11, 10, 1564, 750, 768, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['after', 'that', 'it', 'becomes', 'long', 'and', 'tedious', 'like', 'a', 'classroom', 'play', 'in', 'a', 'college', 'history', 'course.']","[0, 10669, 14, 24, 3374, 251, 8, 35138, 101, 10, 8171, 310, 11, 10, 1564, 750, 768, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['after', 'that', 'it', 'becomes', 'long', 'and', 'tedious', 'like', 'a', 'classroom', 'play', 'in', 'a', 'college', 'history', 'course.']","[5.45642417390028, 3.321618022286842, 2.4702130136486877, 2.766506887429613, 2.5430674249223655, 3.3204564729775887, 3.44947700998619, 4.137681170526926, 3.8748413443159166, 3.1741492721414697, 2.935719369860924, 3.564862936829465, 2.8386575165200356, 2.166277618993263, 2.277389613199281, 2.2922986352758015]",negative,"[1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]"
149,149,44292,"[0, 102, 78, 12, 4684, 2156, 12826, 3329, 741, 1569, 14, 4296, 15678, 80, 686, 7051, 2156, 8055, 23409, 480, 5, 1789, 22154, 8, 5, 1032, 822, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['a', 'first-class,', 'thoroughly', 'involving', 'b', 'movie', 'that', 'effectively', 'combines', 'two', 'surefire,', 'beloved', 'genres', '--', 'the', 'prison', 'flick', 'and', 'the', 'fight', 'film']","[0, 102, 78, 12, 4684, 2156, 12826, 3329, 741, 1569, 14, 4296, 15678, 80, 686, 7051, 2156, 8055, 23409, 480, 5, 1789, 22154, 8, 5, 1032, 822, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['a', 'first-class,', 'thoroughly', 'involving', 'b', 'movie', 'that', 'effectively', 'combines', 'two', 'surefire,', 'beloved', 'genres', '--', 'the', 'prison', 'flick', 'and', 'the', 'fight', 'film']","[2.4506615165763725, 2.4449350970617485, 2.3296583766614916, 2.265678436820452, 2.248386384919611, 2.973103895131034, 2.974958678267494, 2.171404343322778, 2.495371410630379, 2.6636617968884035, 2.427601204958124, 2.6534145645091307, 1.8663894122792695, 1.8895942138309498, 2.1947062849573133, 2.0654572548471783, 1.8728275705521316, 2.186926100235669, 2.3509907516031108, 3.404313853416428, 2.141975236644383]",positive,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
150,150,44296,"[0, 627, 1569, 128, 29, 6197, 16, 818, 4378, 22094, 1672, 8, 11, 1728, 2156, 3406, 358, 30146, 80, 50, 130, 498, 1684, 63, 3000, 7, 9844, 10, 7923, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['the', ""movie's"", 'plot', 'is', 'almost', 'entirely', 'witless', 'and', 'inane,', 'carrying', 'every', 'gag', 'two', 'or', 'three', 'times', 'beyond', 'its', 'limit', 'to', 'sustain', 'a', 'laugh.']","[0, 627, 1569, 128, 29, 6197, 16, 818, 4378, 22094, 1672, 8, 11, 1728, 2156, 3406, 358, 30146, 80, 50, 130, 498, 1684, 63, 3000, 7, 9844, 10, 7923, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['the', ""movie's"", 'plot', 'is', 'almost', 'entirely', 'witless', 'and', 'inane,', 'carrying', 'every', 'gag', 'two', 'or', 'three', 'times', 'beyond', 'its', 'limit', 'to', 'sustain', 'a', 'laugh.']","[2.5983449302525017, 2.0528459259021536, 2.0227007107461175, 2.093824160138264, 1.9271112454731811, 1.967895641251001, 1.7086944445415808, 2.186844415219299, 2.9616066784148214, 2.5977539077162786, 2.3484065838757258, 2.2030562803175964, 2.1859053902465453, 2.111262086585317, 1.7378118106889366, 2.36402036649237, 2.050034970665012, 1.9599475610506827, 2.1624784660661143, 1.6810989616104812, 2.0275637663654513, 2.2287216505537244, 1.6815134160898875]",negative,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
