,Unnamed: 0,originaldata_id,ids,tokens_input,tokens_input_ids,tokens_merged,attention,label,rationale_binary
250,250,r2-0019624,"[0, 100, 33, 2740, 10, 22307, 5820, 8, 829, 24, 71, 379, 728, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'have', 'ordered', 'a', 'tasty', 'meal', 'and', 'received', 'it', 'after', '15', 'minutes.']","[0, 100, 33, 2740, 10, 22307, 5820, 8, 829, 24, 71, 379, 728, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'have', 'ordered', 'a', 'tasty', 'meal', 'and', 'received', 'it', 'after', '15', 'minutes.']","[3.4510325878900865, 4.255360811351336, 3.779006705250661, 3.853739656722012, 3.6371924018577055, 4.1342842998649365, 4.341406083231912, 3.5094379033235996, 4.24650380254259, 4.465437195608863, 4.666743327563539, 4.301888481766158]",negative,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1]"
251,251,r2-0019626,"[0, 133, 23715, 6829, 21, 45, 579, 2154, 4740, 53, 24, 21, 32169, 22191, 19, 2710, 299, 1033, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'roasted', 'beef', 'was', 'not', 'soggy', 'but', 'it', 'was', 'delecious', 'with', 'plenty', 'topings.']","[0, 133, 23715, 6829, 21, 45, 579, 2154, 4740, 53, 24, 21, 32169, 22191, 19, 2710, 299, 1033, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'roasted', 'beef', 'was', 'not', 'soggy', 'but', 'it', 'was', 'delecious', 'with', 'plenty', 'topings.']","[4.664054759757023, 4.479112721446247, 3.4586703712545046, 2.601835501795296, 2.45239091689033, 2.822796694487449, 2.468278710158363, 3.2506321977895305, 3.152777923006804, 2.9782004726091307, 2.78123714499614, 4.267467227386559, 3.4735525849633206]",positive,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
252,252,r2-0019627,"[0, 40084, 7, 2067, 823, 389, 728, 71, 1765, 7, 464, 5351, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Got', 'to', 'wait', 'nearly', '30', 'minutes', 'after', 'calling', 'to', 'change', 'rooms']","[0, 40084, 7, 2067, 823, 389, 728, 71, 1765, 7, 464, 5351, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Got', 'to', 'wait', 'nearly', '30', 'minutes', 'after', 'calling', 'to', 'change', 'rooms']","[4.543346696089655, 7.106432732834904, 4.001122792359065, 2.612559839252392, 2.403320999885393, 2.88058269936434, 3.471959918972492, 3.177751105113391, 7.11898065374543, 4.047563373283774, 5.5054675096991295]",negative,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
253,253,r2-0019628,"[0, 100, 563, 7, 671, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'plan', 'to', 'return.']","[0, 100, 563, 7, 671, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'plan', 'to', 'return.']","[5.897329102459363, 8.028088157854855, 10.374639923225981, 5.297006663828215]",positive,"[0, 0, 1, 0]"
254,254,r2-0019629,"[0, 3084, 2654, 14966, 29776, 1992, 6, 53, 1386, 10, 1198, 12, 5901, 5202, 12072, 4600, 179, 23873, 4, 38, 21, 1372, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['No', 'prime', 'rib', 'carving', 'station,', 'but', 'instead', 'a', 'pre-carved', 'pork', 'loin', 'slices.', 'I', 'was', 'happy.']","[0, 3084, 2654, 14966, 29776, 1992, 6, 53, 1386, 10, 1198, 12, 5901, 5202, 12072, 4600, 179, 23873, 4, 38, 21, 1372, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['No', 'prime', 'rib', 'carving', 'station,', 'but', 'instead', 'a', 'pre-carved', 'pork', 'loin', 'slices.', 'I', 'was', 'happy.']","[4.289809743268448, 3.3054420516693255, 2.9231539787415786, 3.245483613486409, 2.8282141052235255, 3.1548131680871507, 2.405493984026696, 2.3222770711033207, 3.275137240555908, 2.7413041789577646, 3.0175156504439875, 3.161995098922175, 2.046927253676298, 2.7157713223860256, 2.134724857614572]",positive,"[1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
255,255,r2-0019630,"[0, 5525, 699, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['very', 'clear']","[0, 5525, 699, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['very', 'clear']","[11.519430774088288, 14.426087861539958]",neutral,"[0, 1]"
256,256,r2-0019631,"[0, 31535, 111, 47, 351, 75, 28, 15956, 19, 5, 6112, 9, 2549, 31, 986, 3958, 11, 5, 12045, 23, 42, 163, 947, 387, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Sorry', '-', 'you', ""won't"", 'be', 'gifted', 'with', 'the', 'sight', 'of', 'hair', 'from', 'previous', 'guests', 'in', 'the', 'sink', 'at', 'this', 'B&B.']","[0, 31535, 111, 47, 351, 75, 28, 15956, 19, 5, 6112, 9, 2549, 31, 986, 3958, 11, 5, 12045, 23, 42, 163, 947, 387, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Sorry-you', ""won't"", 'be', 'gifted', 'with', 'the', 'sight', 'of', 'hair', 'from', 'previous', 'guests', 'in', 'the', 'sink', 'at', 'this', 'B&B.']","[8.258904668447428, 2.1081877175795243, 2.264950059799381, 2.5369757758026465, 2.697129052756101, 3.0163116834225683, 4.032981283546538, 4.241587318199392, 3.496468513251133, 2.5429840677642095, 2.437698270785333, 2.208528375478865, 2.296784970841117, 2.778011394341821, 3.0690751492180515, 2.544307031763377, 2.8573693260391995, 2.2260203019160447]",negative,
257,257,r2-0019632,"[0, 2847, 38, 156, 41, 4916, 13, 5, 220, 302, 8, 13795, 101, 10, 4900, 7, 525, 4179, 102, 6, 53, 5, 317, 21, 182, 1099, 8, 23983, 33041, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['So', 'I', 'made', 'an', 'appointment', 'for', 'the', 'next', 'Monday', 'and', 'raced', 'like', 'a', 'jet', 'to', 'Zumba,', 'but', 'the', 'place', 'was', 'very', 'bad', 'and', 'unattractive.']","[0, 2847, 38, 156, 41, 4916, 13, 5, 220, 302, 8, 13795, 101, 10, 4900, 7, 525, 4179, 102, 6, 53, 5, 317, 21, 182, 1099, 8, 23983, 33041, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['So', 'I', 'made', 'an', 'appointment', 'for', 'the', 'next', 'Monday', 'and', 'raced', 'like', 'a', 'jet', 'to', 'Zumba,', 'but', 'the', 'place', 'was', 'very', 'bad', 'and', 'unattractive.']","[2.2006813173739186, 1.820185477804474, 2.2570062277401344, 2.0149411576740053, 2.3078800177537913, 2.1744924567747455, 2.641574630903419, 2.8545039934530774, 2.0971379214179735, 2.4846490788382103, 3.721373421891928, 2.594766312875434, 2.033523130574303, 1.9774518747736167, 3.894301833081595, 1.685528063646458, 1.7128540475447591, 1.8954684634359888, 2.650952273154932, 2.1256912271085526, 2.681319978499657, 1.9482460451010883, 1.6690016835821966, 1.4438899197435242]",negative,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0]"
258,258,r2-0019634,"[0, 14944, 9, 70, 5, 10964, 14250, 14, 51, 115, 1045, 6, 42, 12117, 393, 10578, 7, 989, 162, 8026, 127, 657, 13, 2480, 6353, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Out', 'of', 'all', 'the', 'delicious', 'flavors', 'that', 'they', 'could', 'create,', 'this', 'flavor', 'never', 'fails', 'to', 'leave', 'me', 'questioning', 'my', 'love', 'for', 'ice', 'cream.']","[0, 14944, 9, 70, 5, 10964, 14250, 14, 51, 115, 1045, 6, 42, 12117, 393, 10578, 7, 989, 162, 8026, 127, 657, 13, 2480, 6353, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Out', 'of', 'all', 'the', 'delicious', 'flavors', 'that', 'they', 'could', 'create,', 'this', 'flavor', 'never', 'fails', 'to', 'leave', 'me', 'questioning', 'my', 'love', 'for', 'ice', 'cream.']","[3.6028246443310343, 3.4183412502839245, 2.4400644500035673, 3.3818853704516156, 2.0684911711525853, 2.401729945654081, 2.6452493743659953, 2.1111526106957013, 2.190099184326533, 2.5500465959196745, 3.0955839344772396, 2.381579350353752, 2.496731441975909, 2.443845331987347, 2.5652680087524304, 4.343234872991699, 2.2666691222239668, 2.2275834679847804, 2.6811378191161723, 2.4085715605814095, 2.5150966283542617, 2.2730637955659176, 1.9210508672229107]",negative,"[1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]"
259,259,r2-0019635,"[0, 133, 19607, 9727, 362, 951, 18, 5565, 7, 5, 3286, 6, 959, 14, 3286, 21, 164, 7, 10, 430, 2259, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'luggage', 'cart', 'took', ""someone's"", 'bags', 'to', 'the', 'plane,', 'however', 'that', 'plane', 'was', 'going', 'to', 'a', 'different', 'location.']","[0, 133, 19607, 9727, 362, 951, 18, 5565, 7, 5, 3286, 6, 959, 14, 3286, 21, 164, 7, 10, 430, 2259, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'luggage', 'cart', 'took', ""someone's"", 'bags', 'to', 'the', 'plane,', 'however', 'that', 'plane', 'was', 'going', 'to', 'a', 'different', 'location.']","[3.1084590712788036, 4.625631136040502, 3.0502645889827154, 2.588021581603062, 2.3534006118790085, 2.783763895964344, 2.340112972556198, 4.7597425936478, 4.155437494602025, 2.941113964724393, 3.181603332418256, 2.770640526267373, 2.7168024549150567, 2.3286483970368246, 2.056897479895356, 1.8455818353266855, 3.990695758299443, 2.6332825090982337]",neutral,"[0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
260,260,r2-0019636,"[0, 133, 33755, 12, 9169, 16, 1099, 8, 1411, 11, 8, 66, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'wi-fi', 'is', 'bad', 'and', 'goes', 'in', 'and', 'out.']","[0, 133, 33755, 12, 9169, 16, 1099, 8, 1411, 11, 8, 66, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'wi-fi', 'is', 'bad', 'and', 'goes', 'in', 'and', 'out.']","[6.135298390261592, 8.167805322434424, 5.088451676779567, 3.8787095189302705, 3.5249672646766146, 3.3822943706249715, 4.2993135461780625, 3.713969733481144, 5.190971996297017]",negative,"[1, 1, 0, 0, 0, 0, 0, 0, 1]"
261,261,r2-0019637,"[0, 3762, 2125, 9, 5, 9366, 2551, 7, 3300, 62, 95, 10, 18292, 150, 51, 20454, 14, 65, 15711, 74, 3300, 62, 10, 284, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['One', 'piece', 'of', 'the', 'pizza', 'seemed', 'to', 'fill', 'up', 'just', 'a', 'mouse', 'while', 'they', 'advertised', 'that', 'one', 'slice', 'would', 'fill', 'up', 'a', 'family.']","[0, 3762, 2125, 9, 5, 9366, 2551, 7, 3300, 62, 95, 10, 18292, 150, 51, 20454, 14, 65, 15711, 74, 3300, 62, 10, 284, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['One', 'piece', 'of', 'the', 'pizza', 'seemed', 'to', 'fill', 'up', 'just', 'a', 'mouse', 'while', 'they', 'advertised', 'that', 'one', 'slice', 'would', 'fill', 'up', 'a', 'family.']","[2.692589501199243, 2.823398850264581, 3.2036163222466687, 3.3867610457439636, 2.791746057368916, 2.678349145579509, 4.7754213944919375, 2.440986939585651, 2.550655065098424, 2.5240081536111094, 2.7593003253733213, 2.8838274881395054, 2.2065033994701215, 1.9733158127507286, 2.1281134764063823, 2.775157230741116, 2.237693513479573, 2.5625056174339615, 2.5825246499403276, 2.7901840636307784, 2.533857561226105, 2.257282527830882, 1.8507271428593104]",negative,"[0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
