,Unnamed: 0,originaldata_id,ids,tokens_input,tokens_input_ids,tokens_merged,attention,label,rationale_binary
213,213,r2-0019566,"[0, 100, 21, 4804, 10, 2569, 543, 740, 16151, 4104, 8, 38, 938, 75, 5779, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'was', 'expecting', 'a', 'cold', 'hard', 'casserole', 'and', 'I', ""wasn't"", 'disappointed']","[0, 100, 21, 4804, 10, 2569, 543, 740, 16151, 4104, 8, 38, 938, 75, 5779, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'was', 'expecting', 'a', 'cold', 'hard', 'casserole', 'and', 'I', ""wasn't"", 'disappointed']","[2.2437741390684405, 2.1247574986629374, 2.763103718993328, 2.254359617263813, 2.5278579483301433, 2.2253642429311022, 2.570400070385203, 4.925947572200478, 3.3325868282601965, 2.811832256172346, 1.9106695040726576]",positive,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0]"
214,214,r2-0019567,"[0, 133, 2067, 268, 7521, 5, 3992, 182, 157, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'waiters', 'handled', 'the', 'stress', 'very', 'well.']","[0, 133, 2067, 268, 7521, 5, 3992, 182, 157, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'waiters', 'handled', 'the', 'stress', 'very', 'well.']","[2.949192410574399, 4.381431708079679, 3.0815967542083995, 4.094893912753275, 2.706659113950812, 4.167047436657085, 2.1302388290552954]",positive,"[0, 1, 0, 0, 0, 1, 0]"
215,215,r2-0019568,"[0, 100, 1346, 145, 3610, 734, 8396, 633, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'understand', 'being', 'busy...good', 'job']","[0, 100, 1346, 145, 3610, 734, 8396, 633, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'understand', 'being', 'busy...good', 'job']","[3.229902844328114, 4.042006625257615, 2.8792889187858055, 4.172187238793126, 3.872730516351493]",positive,"[0, 1, 0, 1, 0]"
216,216,r2-0019569,"[0, 12350, 13, 26501, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Good', 'for', 'dipping.']","[0, 12350, 13, 26501, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Good', 'for', 'dipping.']","[4.624343052248106, 4.235040643191305, 8.698642367335351]",positive,"[0, 0, 1]"
217,217,r2-0019572,"[0, 2709, 10, 317, 42, 1769, 7, 28, 158, 1086, 728, 9, 2445, 116, 1890, 8494, 18421, 868, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['For', 'a', 'place', 'this', 'fast', 'to', 'be', '10', 'whole', 'minutes', 'of', 'waiting?', 'Unbelievable.']","[0, 2709, 10, 317, 42, 1769, 7, 28, 158, 1086, 728, 9, 2445, 116, 1890, 8494, 18421, 868, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['For', 'a', 'place', 'this', 'fast', 'to', 'be', '10', 'whole', 'minutes', 'of', 'waiting?', 'Unbelievable.']","[2.1841230248181427, 1.9601531305033273, 1.7627544342891177, 2.0833082424064178, 2.4895829181064335, 3.987723688702538, 1.7688673924513378, 1.8919944176757892, 2.122792282972863, 2.4855527865937215, 2.132722687657367, 2.3101468387532997, 2.3230428852531855]",negative,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1]"
218,218,r2-0019573,"[0, 2847, 38, 2333, 657, 27972, 6, 8, 38, 2638, 5, 1114, 9, 42, 8847, 6, 127, 6085, 36408, 2053, 59, 24, 6, 53, 683, 24, 376, 38, 115, 45, 190, 146, 2185, 185, 10, 891, 21482, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['So', 'I', 'usually', 'love', 'noodles,', 'and', 'I', 'loved', 'the', 'idea', 'of', 'this', 'dish,', 'my', 'mouth', 'watered', 'thinking', 'about', 'it,', 'but', 'once', 'it', 'came', 'I', 'could', 'not', 'even', 'make', 'myself', 'take', 'a', 'couple', 'bites.']","[0, 2847, 38, 2333, 657, 27972, 6, 8, 38, 2638, 5, 1114, 9, 42, 8847, 6, 127, 6085, 36408, 2053, 59, 24, 6, 53, 683, 24, 376, 38, 115, 45, 190, 146, 2185, 185, 10, 891, 21482, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['So', 'I', 'usually', 'love', 'noodles,', 'and', 'I', 'loved', 'the', 'idea', 'of', 'this', 'dish,', 'my', 'mouth', 'watered', 'thinking', 'about', 'it,', 'but', 'once', 'it', 'came', 'I', 'could', 'not', 'even', 'make', 'myself', 'take', 'a', 'couple', 'bites.']","[1.6394604812809297, 1.325181725271652, 1.4959176434165946, 1.638412328360956, 2.5589452095016303, 1.636505374652733, 1.5171372552107878, 1.281221428303029, 1.9845708419005577, 1.4065076607576052, 1.4453609273856343, 1.4040025522869848, 1.5197412184854389, 2.386882866138211, 1.7974788037796368, 1.2261503800276627, 2.0709323841714444, 2.458840831793861, 1.4642558343924503, 1.2830696021516712, 1.2612046342476242, 1.3886692195700914, 1.4607860312999228, 1.511065704823176, 1.1689555817279682, 1.3573252959069935, 1.2815137395629865, 1.286566757436975, 1.141023732587827, 1.2246088717437675, 1.2521152022217956, 1.3642164501726035, 1.2605477857238332]",negative,"[1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
219,219,r2-0019575,"[0, 970, 16, 117, 1219, 13, 162, 7, 283, 124, 4682, 13, 5, 8053, 8, 33367, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['There', 'is', 'no', 'reason', 'for', 'me', 'to', 'come', 'back', 'except', 'for', 'the', 'chips', 'and', 'salsa.']","[0, 970, 16, 117, 1219, 13, 162, 7, 283, 124, 4682, 13, 5, 8053, 8, 33367, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['There', 'is', 'no', 'reason', 'for', 'me', 'to', 'come', 'back', 'except', 'for', 'the', 'chips', 'and', 'salsa.']","[2.5108741536827393, 1.9984780972450142, 2.0864220389928647, 2.400958005931647, 2.21355748706357, 1.8725679169856917, 4.150061233716481, 2.639749661797016, 2.4941553056893557, 2.6479133086435205, 2.36349501511398, 2.1761402157983447, 3.275740873388312, 2.116696826143946, 4.336789621302959]",negative,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1]"
220,220,r2-0019576,"[0, 100, 2200, 5940, 5, 1515, 23919, 6, 20883, 525, 3964, 33764, 6, 5527, 677, 17971, 8, 1256, 203, 960, 15, 5, 5765, 114, 47, 236, 11, 196, 4748, 689, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'highly', 'recommend', 'the', 'French', 'Dip,', 'Fried', 'Zucchini,', 'Steak', 'Burger', 'and', 'pretty', 'much', 'everything', 'on', 'the', 'menu', 'if', 'you', 'want', 'inedible', 'food.']","[0, 100, 2200, 5940, 5, 1515, 23919, 6, 20883, 525, 3964, 33764, 6, 5527, 677, 17971, 8, 1256, 203, 960, 15, 5, 5765, 114, 47, 236, 11, 196, 4748, 689, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'highly', 'recommend', 'the', 'French', 'Dip,', 'Fried', 'Zucchini,', 'Steak', 'Burger', 'and', 'pretty', 'much', 'everything', 'on', 'the', 'menu', 'if', 'you', 'want', 'inedible', 'food.']","[1.4326212967042995, 1.4155411548362826, 2.0662154298595232, 1.5638136945927585, 1.9604650122353668, 2.568787682734297, 1.8409177992801524, 2.498692149291502, 1.4318916455566915, 1.740918297854504, 3.411293041459994, 1.7369147148103494, 1.8422455776653246, 1.350112090374672, 2.4288090374011118, 1.7636761780241068, 1.3127476998035796, 1.142462018053656, 1.4901882384273093, 1.450949531196337, 1.3670003283018812, 1.8546201184811366]",negative,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]"
221,221,r2-0019577,"[0, 3750, 275, 6, 2085, 112, 12, 176, 14509, 9, 6829, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['At', 'best,', 'maybe', '1-2', 'ounces', 'of', 'beef.']","[0, 3750, 275, 6, 2085, 112, 12, 176, 14509, 9, 6829, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['At', 'best,', 'maybe', '1-2', 'ounces', 'of', 'beef.']","[3.0696671639201556, 2.566602182375837, 2.7004268431501037, 2.3211072766867216, 2.309362837805055, 2.6922238839024013, 2.625238133058084]",negative,"[1, 0, 1, 0, 0, 0, 0]"
222,222,r2-0019579,"[0, 100, 2200, 5940, 42, 317, 7, 961, 54, 1072, 49, 38233, 7, 8861, 106, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'highly', 'recommend', 'this', 'place', 'to', 'everyone', 'who', 'wants', 'their', 'waiter', 'to', 'ignore', 'them.']","[0, 100, 2200, 5940, 42, 317, 7, 961, 54, 1072, 49, 38233, 7, 8861, 106, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'highly', 'recommend', 'this', 'place', 'to', 'everyone', 'who', 'wants', 'their', 'waiter', 'to', 'ignore', 'them.']","[2.1249299286381063, 2.186763265501102, 3.186442196022889, 2.2327240541407107, 1.9966636319424214, 3.673130166799536, 2.2727474363685607, 2.2799007801873934, 2.406036629507364, 2.0942019649265973, 5.154404340293735, 3.6657179258552977, 2.8035420196824425, 2.2438227892781426]",negative,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0]"
223,223,r2-0019580,"[0, 1185, 74, 45, 33, 7, 10619, 127, 3124, 7, 146, 162, 283, 259, 456, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['You', 'would', 'not', 'have', 'to', 'twist', 'my', 'arm', 'to', 'make', 'me', 'come', 'here', 'again.']","[0, 1185, 74, 45, 33, 7, 10619, 127, 3124, 7, 146, 162, 283, 259, 456, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['You', 'would', 'not', 'have', 'to', 'twist', 'my', 'arm', 'to', 'make', 'me', 'come', 'here', 'again.']","[2.635636715834744, 2.205394096236637, 1.8222729082495785, 2.0567316576815307, 3.64492701040443, 4.0248653606888976, 2.1077000634242764, 2.744987115954123, 4.013118746914888, 2.530294582264628, 2.0213137180700276, 2.3646418629361032, 2.0778878051676624, 2.2269255125743115]",positive,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]"
224,224,r2-0019582,"[0, 100, 101, 42, 2682, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'like', 'this', 'stuff.']","[0, 100, 101, 42, 2682, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'like', 'this', 'stuff.']","[4.0729145475114, 4.090031022946014, 3.798067685334323, 4.911261074832585]",positive,"[0, 0, 0, 1]"
225,225,r2-0019583,"[0, 565, 10382, 10, 92, 317, 4, 31476, 259, 148, 5, 186, 6, 117, 2067, 23, 70, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Tried', 'a', 'new', 'place.', 'Came', 'here', 'during', 'the', 'week,', 'no', 'wait', 'at', 'all.']","[0, 565, 10382, 10, 92, 317, 4, 31476, 259, 148, 5, 186, 6, 117, 2067, 23, 70, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Tried', 'a', 'new', 'place.', 'Came', 'here', 'during', 'the', 'week,', 'no', 'wait', 'at', 'all.']","[2.2291330584442837, 4.705577014150186, 2.0670454414137596, 1.9431977668039113, 1.7934748104949225, 3.275509797557341, 3.5872040754447307, 1.971787228252747, 2.6657668586798198, 2.1135011850731953, 1.841926389749277, 2.3231123247524508, 1.9448397123132544]",positive,"[0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]"
